Marine_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
5.0,0.0489,0.09530000000000001,0.10310000000000001,0.11950000000000001,0.11446513,3.2895773e-06,2.0716197e-05,0.0461,0.0429,0.0344,0.0308,0.084,0.0931,0.0529,0.056600000000000004,0.552956465237167,-0.11266294227188081,-0.10208444681988244,-0.3217753120665743,0.031801286211575894,-0.3217753120665743,0.4192399049881236,0.8627615062761507,1.0818467995802727,0.8953488372093024,0.5252416756176155,-0.01167728237791936,-0.17406962785114044,0.17406962785114044,-0.0931319669183747,0.2846,0.09720087999999999,-1945855.0,3134065.0
5.0,0.061200000000000004,0.10070000000000001,0.1066,0.12340000000000001,0.12987027,5.4146826e-06,2.3023213e-05,0.057,0.0476,0.0375,0.0325,0.0829,0.0998,0.0632,0.0679,0.5338719701678061,-0.10129406514948681,-0.12506596306068601,-0.2439777640518839,0.06039958424760366,-0.2439777640518839,0.3369447453954496,0.8638573743922203,1.058589870903674,0.8666666666666667,0.6132264529058117,-0.004488778054862902,-0.2401215805471125,0.2401215805471125,-0.11495016611295676,0.275175,0.10060159999999999,-1945725.0,3134125.0
5.0,0.0572,0.09570000000000001,0.1017,0.1173,0.116653815,4.2945862e-06,2.0585965e-05,0.0553,0.042300000000000004,0.038400000000000004,0.0333,0.08410000000000001,0.0975,0.0621,0.06570000000000001,0.5067437379576107,-0.10140845070422531,-0.09472551130247572,-0.2517985611510792,0.05445231105738791,-0.2517985611510792,0.34441260744985674,0.867007672634271,1.0626959247648902,0.8671875,0.5866666666666667,0.009316770186335383,-0.19665271966527192,0.19665271966527192,-0.10385550538381376,0.259875,0.09514369,-1945585.0,3134175.0
5.0,0.0557,0.0969,0.10600000000000001,0.12190000000000001,0.12798877,4.0777445e-06,2.4261833e-05,0.0517,0.039400000000000004,0.0383,0.033600000000000005,0.0818,0.09570000000000001,0.0589,0.0621,0.5218476903870163,-0.11425959780621577,-0.12886048988285415,-0.2699868938401048,0.050290939318370725,-0.2699868938401048,0.37274774774774777,0.8695652173913043,1.0939112487100104,0.8772845953002613,0.5820271682340648,-0.006230529595015539,-0.1851063829787234,0.1851063829787234,-0.10677618069815197,0.27815,0.09633898,-1945445.0,3134275.0
5.0,0.0488,0.09480000000000001,0.1039,0.1211,0.12819748,2.3830682e-06,2.5044152e-05,0.048,0.0443,0.0361,0.0313,0.0835,0.0911,0.0538,0.0577,0.5407124681933841,-0.12181565539601662,-0.10885805763073639,-0.32033426183844016,0.03244468300829009,-0.32033426183844016,0.4255444379046498,0.8579686209744014,1.0959915611814346,0.8670360110803325,0.5356750823271131,-0.01990317374932764,-0.1495877502944641,0.1495877502944641,-0.09540889526542318,0.28712499999999996,0.09541177000000002,-1945295.0,3134325.0
5.0,0.0499,0.0854,0.0949,0.10940000000000001,0.112092614,2.8970242e-06,2.2618278e-05,0.0478,0.044500000000000005,0.0364,0.032100000000000004,0.0791,0.0877,0.0531,0.056900000000000006,0.5006858710562414,-0.12320328542094458,-0.0908045977011494,-0.262379896526238,0.04626418199988242,-0.262379896526238,0.3735091023226617,0.8674588665447897,1.1112412177985949,0.881868131868132,0.5689851767388826,0.013287117273252434,-0.1564310544611819,0.1564310544611819,-0.1040792985131528,0.246975,0.08520804999999998,-1945065.0,3134435.0
5.0,0.0548,0.0862,0.0908,0.108,0.10486951,2.4589299e-06,2.3048085e-05,0.051000000000000004,0.07100000000000001,0.0373,0.0318,0.0734,0.0907,0.0567,0.061200000000000004,0.48657949070887824,-0.11225540679711639,-0.10596833130328866,-0.22269503546099287,0.0570145903479237,-0.22269503546099287,0.32678132678132676,0.8407407407407408,1.0533642691415315,0.8525469168900804,0.6041896361631753,0.02543810062182026,-0.1900108577633008,0.1900108577633008,-0.10470409711684375,0.23060000000000003,0.08517757,-1944915.0,3134505.0
5.0,0.0693,0.0761,0.0727,0.0847,0.110249706,1.4124274e-06,1.8716917e-05,0.1003,0.1199,0.060000000000000005,0.042100000000000005,0.048100000000000004,0.0833,0.0915,0.1004,0.17069799585348994,-0.053482587064676596,-0.20364238410596022,-0.04676753782668501,0.09906694539336156,-0.04676753782668501,0.09999999999999998,0.8583234946871311,0.9553219448094612,0.7016666666666667,0.8319327731092437,0.045169385194479286,-0.0719257540603248,0.0719257540603248,-0.09146810146041513,0.10102499999999998,0.049305809999999985,-1944755.0,3134595.0
5.0,0.050300000000000004,0.081,0.08710000000000001,0.1038,0.119707346,2.585867e-06,2.2706108e-05,0.046,0.0697,0.0358,0.0317,0.0625,0.08460000000000001,0.050800000000000005,0.055200000000000006,0.4871060171919771,-0.12337662337662336,-0.16443850267379684,-0.2338156892612338,0.05067663212728611,-0.2338156892612338,0.3471771576898118,0.8391136801541427,1.0753086419753088,0.8854748603351955,0.5945626477541371,0.021739130434782643,-0.16840882694541237,0.16840882694541237,-0.09876049580167945,0.225375,0.07887615000000002,-1944395.0,3134685.0
5.0,0.0716,0.0839,0.0809,0.0955,0.12606455,1.8785714e-06,1.9439798e-05,0.0751,0.0886,0.062,0.0471,0.0555,0.0903,0.0763,0.0777,0.21269841269841272,-0.06465997770345595,-0.18621700879765396,-0.07909967845659167,0.09821843532145622,-0.07909967845659167,0.14302812687013766,0.8471204188481675,0.9642431466030988,0.7596774193548388,0.7929125138427463,0.03673938002296213,-0.07185628742514968,0.07185628742514968,-0.07583774250440915,0.131025,0.057634710000000006,-1944585.0,3134675.0
